Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,39,Ohio,386,INFLAMMATORY BOWEL DISEASE WITH CC,244,"$29,035.71","$8,715.61","$5,975.68"
State,39,Ohio,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,90,"$22,604.39","$6,275.18","$4,173.41"
State,39,Ohio,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,678,"$40,135.98","$12,353.69","$9,915.71"
State,39,Ohio,389,GASTROINTESTINAL OBSTRUCTION WITH CC,1378,"$23,484.33","$6,874.89","$4,764.10"
State,39,Ohio,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,718,"$17,417.89","$5,221.39","$3,105.84"
State,39,Ohio,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",1304,"$38,664.38","$10,685.27","$8,331.50"
State,39,Ohio,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",3164,"$24,861.76","$6,575.84","$4,584.72"
State,39,Ohio,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,825,"$44,450.53","$13,803.85","$11,019.12"
State,39,Ohio,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,1082,"$30,208.39","$8,154.56","$5,976.97"
State,39,Ohio,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,201,"$21,366.35","$5,621.89","$3,525.55"
State,39,Ohio,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",146,"$193,178.42","$52,991.93","$40,103.03"
State,39,Ohio,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",148,"$135,231.57","$31,248.33","$20,821.41"
State,39,Ohio,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",55,"$103,179.42","$19,646.62","$14,784.65"
State,39,Ohio,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,23,"$127,510.65","$32,001.43","$27,546.65"
State,39,Ohio,409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC,23,"$86,896.30","$17,623.48","$13,425.04"
State,39,Ohio,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,35,"$100,224.80","$27,316.00","$23,678.00"
State,39,Ohio,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,71,"$72,866.70","$16,374.66","$13,287.21"
State,39,Ohio,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,26,"$63,092.50","$12,732.77","$9,818.42"
State,39,Ohio,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,381,"$84,795.62","$19,807.18","$16,576.38"
State,39,Ohio,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,618,"$64,441.19","$13,294.26","$10,454.09"
State,39,Ohio,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,346,"$54,299.13","$10,936.88","$7,861.92"
State,39,Ohio,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,34,"$126,902.62","$28,530.00","$21,441.29"
State,39,Ohio,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,23,"$74,384.04","$18,276.87","$12,635.13"
State,39,Ohio,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,50,"$134,847.54","$36,274.56","$29,948.76"
State,39,Ohio,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,25,"$61,922.68","$17,965.80","$16,248.04"
State,39,Ohio,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,652,"$60,640.45","$15,744.07","$12,771.00"
State,39,Ohio,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,343,"$33,102.67","$8,727.93","$6,586.10"
State,39,Ohio,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,18,"$26,137.56","$5,436.33","$3,803.33"
State,39,Ohio,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,448,"$52,659.36","$14,833.80","$10,958.85"
State,39,Ohio,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,187,"$36,782.27","$10,031.49","$7,252.90"
State,39,Ohio,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC,13,"$35,311.54","$7,851.77","$5,084.69"
State,39,Ohio,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,379,"$53,957.87","$14,149.56","$11,046.77"
State,39,Ohio,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,639,"$28,045.33","$7,294.11","$5,112.16"
State,39,Ohio,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,268,"$20,070.42","$5,349.01","$3,211.91"
State,39,Ohio,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",584,"$58,346.66","$17,081.22","$12,878.73"
State,39,Ohio,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",386,"$30,854.22","$7,901.01","$5,869.38"
State,39,Ohio,443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",50,"$23,940.74","$5,949.58","$3,957.60"
State,39,Ohio,444,DISORDERS OF THE BILIARY TRACT WITH MCC,459,"$53,687.27","$14,753.70","$11,130.69"
State,39,Ohio,445,DISORDERS OF THE BILIARY TRACT WITH CC,549,"$36,065.41","$9,184.07","$6,852.14"
State,39,Ohio,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,207,"$27,993.34","$6,686.83","$4,794.05"
State,39,Ohio,453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,168,"$230,462.52","$75,654.27","$63,279.77"
State,39,Ohio,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,886,"$173,738.55","$51,289.84","$40,700.99"
State,39,Ohio,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,683,"$134,412.00","$38,610.39","$30,741.72"
State,39,Ohio,456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",63,"$274,196.32","$73,192.38","$63,636.52"
State,39,Ohio,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",187,"$197,434.77","$57,126.82","$45,121.30"
State,39,Ohio,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",52,"$142,331.56","$37,209.48","$33,607.67"
State,39,Ohio,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,142,"$191,442.34","$52,721.85","$43,512.48"
State,39,Ohio,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,1480,"$115,279.15","$31,032.94","$24,979.12"
State,39,Ohio,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,35,"$98,289.26","$25,672.23","$19,239.06"
State,39,Ohio,463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,175,"$150,694.37","$45,859.78","$36,785.41"
State,39,Ohio,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,246,"$85,013.80","$24,523.47","$18,786.67"
State,39,Ohio,465,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,62,"$58,903.27","$15,802.18","$10,734.92"
State,39,Ohio,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,162,"$136,384.94","$40,760.86","$33,708.48"
State,39,Ohio,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,670,"$106,420.20","$27,392.88","$22,418.92"
State,39,Ohio,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,505,"$90,091.26","$21,991.99","$17,897.69"
State,39,Ohio,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTA,188,"$106,511.31","$25,097.09","$20,017.78"
State,39,Ohio,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,1923,"$61,980.11","$13,948.61","$11,525.54"
State,39,Ohio,471,CERVICAL SPINAL FUSION WITH MCC,116,"$158,303.45","$41,715.34","$35,960.77"
State,39,Ohio,472,CERVICAL SPINAL FUSION WITH CC,506,"$107,753.38","$25,181.56","$20,401.56"
State,39,Ohio,473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,215,"$85,539.73","$20,952.73","$16,121.52"
State,39,Ohio,474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC,86,"$115,206.17","$31,063.42","$26,459.72"
State,39,Ohio,475,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC,97,"$73,567.09","$18,177.30","$13,176.69"
State,39,Ohio,476,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,22,"$48,285.09","$11,013.59","$6,825.95"
State,39,Ohio,477,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,124,"$110,030.27","$27,473.61","$22,867.55"
State,39,Ohio,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,245,"$74,662.73","$18,639.42","$15,113.01"
State,39,Ohio,479,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC,42,"$55,249.98","$14,305.83","$11,093.81"
State,39,Ohio,480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,1071,"$92,524.72","$23,264.90","$20,416.15"
State,39,Ohio,481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,2478,"$69,747.24","$16,240.38","$13,592.27"
State,39,Ohio,482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,519,"$53,454.12","$12,739.63","$10,120.32"
State,39,Ohio,483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,659,"$79,243.46","$18,220.24","$14,994.01"
State,39,Ohio,485,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH MCC,57,"$104,293.44","$31,806.39","$21,200.04"
State,39,Ohio,486,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH CC,100,"$66,445.02","$18,287.23","$14,477.36"
State,39,Ohio,487,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,26,"$53,400.31","$14,242.46","$8,881.27"
State,39,Ohio,488,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITH CC/MCC,79,"$63,653.24","$15,366.72","$12,257.77"
State,39,Ohio,489,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,94,"$43,883.15","$11,633.20","$7,672.20"
State,39,Ohio,492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",234,"$108,582.92","$28,206.94","$23,792.21"
State,39,Ohio,493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",587,"$82,950.65","$18,440.82","$15,322.85"
State,39,Ohio,494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC",302,"$64,185.45","$14,664.33","$11,692.88"
State,39,Ohio,495,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH MCC,16,"$119,330.13","$35,378.00","$28,079.75"
State,39,Ohio,496,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH CC,63,"$71,655.13","$17,418.54","$12,620.40"
State,39,Ohio,497,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITHOUT CC/,38,"$58,656.00","$11,789.89","$9,713.97"
State,39,Ohio,498,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC,22,"$99,589.86","$22,307.45","$18,568.64"
State,39,Ohio,500,SOFT TISSUE PROCEDURES WITH MCC,73,"$103,727.34","$27,942.93","$22,571.64"
State,39,Ohio,501,SOFT TISSUE PROCEDURES WITH CC,144,"$57,149.04","$14,581.17","$11,600.62"
State,39,Ohio,502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC,55,"$46,920.11","$11,361.84","$8,150.13"
State,39,Ohio,503,FOOT PROCEDURES WITH MCC,33,"$82,012.91","$22,797.61","$17,698.12"
State,39,Ohio,504,FOOT PROCEDURES WITH CC,82,"$54,537.30","$14,283.23","$11,745.46"
State,39,Ohio,505,FOOT PROCEDURES WITHOUT CC/MCC,33,"$55,386.97","$14,436.30","$10,553.03"
State,39,Ohio,506,MAJOR THUMB OR JOINT PROCEDURES,16,"$44,192.19","$12,428.00","$8,526.06"
State,39,Ohio,507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC,17,"$66,113.41","$15,486.71","$13,166.24"
State,39,Ohio,510,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH MCC",42,"$89,859.69","$22,409.90","$19,539.83"
State,39,Ohio,511,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH CC",95,"$70,900.27","$16,521.96","$11,874.03"
State,39,Ohio,512,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC",44,"$52,274.89","$12,373.43","$9,869.61"
State,39,Ohio,513,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITH CC/MCC",57,"$51,789.53","$13,343.28","$9,972.14"
State,39,Ohio,514,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITHOUT CC/MCC",11,"$31,283.73","$8,787.73","$6,852.09"
State,39,Ohio,515,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH MCC,139,"$94,868.42","$24,249.87","$21,556.58"
State,39,Ohio,516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,400,"$65,947.12","$15,715.65","$12,723.77"
State,39,Ohio,517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC,210,"$53,197.15","$11,447.72","$9,066.30"
State,39,Ohio,518,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH MCC OR DISC DEVICE OR NEUROSTIMULATOR,71,"$121,822.31","$29,759.85","$24,082.46"
State,39,Ohio,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,282,"$75,878.72","$16,988.00","$12,654.72"
State,39,Ohio,520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC,125,"$55,310.12","$12,269.54","$8,982.78"
State,39,Ohio,521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,584,"$90,657.83","$23,683.73","$20,620.18"
State,39,Ohio,522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,1446,"$67,726.75","$16,386.69","$14,083.38"
State,39,Ohio,533,FRACTURES OF FEMUR WITH MCC,15,"$28,111.07","$9,150.73","$8,087.93"
State,39,Ohio,534,FRACTURES OF FEMUR WITHOUT MCC,58,"$21,531.95","$6,121.22","$4,599.66"
State,39,Ohio,535,FRACTURES OF HIP AND PELVIS WITH MCC,225,"$35,958.09","$9,644.45","$7,565.33"
State,39,Ohio,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,517,"$21,662.71","$6,096.39","$4,306.84"
State,39,Ohio,537,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC",31,"$29,502.58","$7,842.90","$6,113.39"
State,39,Ohio,538,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITHOUT CC/MCC",14,"$23,816.93","$5,880.29","$4,059.00"
State,39,Ohio,539,OSTEOMYELITIS WITH MCC,127,"$47,919.08","$15,841.25","$12,744.50"
State,39,Ohio,540,OSTEOMYELITIS WITH CC,95,"$35,663.81","$10,658.29","$7,600.76"
State,39,Ohio,542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,350,"$51,059.90","$14,562.67","$12,004.94"
State,39,Ohio,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,632,"$31,046.88","$8,609.21","$6,506.42"
State,39,Ohio,544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/M,162,"$22,473.60","$6,326.89","$4,572.15"
State,39,Ohio,545,CONNECTIVE TISSUE DISORDERS WITH MCC,98,"$76,808.07","$22,086.21","$17,688.26"
State,39,Ohio,546,CONNECTIVE TISSUE DISORDERS WITH CC,106,"$43,968.73","$11,104.41","$8,230.39"
State,39,Ohio,547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,23,"$31,950.87","$8,220.61","$5,914.39"
State,39,Ohio,548,SEPTIC ARTHRITIS WITH MCC,19,"$51,280.16","$17,540.32","$14,801.21"
State,39,Ohio,549,SEPTIC ARTHRITIS WITH CC,46,"$33,075.57","$10,747.83","$8,098.65"
State,39,Ohio,551,MEDICAL BACK PROBLEMS WITH MCC,496,"$46,213.85","$13,295.69","$10,593.25"
State,39,Ohio,552,MEDICAL BACK PROBLEMS WITHOUT MCC,1628,"$28,510.55","$7,751.63","$5,585.15"
State,39,Ohio,553,BONE DISEASES AND ARTHROPATHIES WITH MCC,71,"$35,413.20","$10,978.30","$8,622.17"
State,39,Ohio,554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,276,"$22,778.03","$6,808.87","$4,966.16"
State,39,Ohio,555,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,78,"$37,257.79","$11,619.14","$9,329.97"
State,39,Ohio,556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,236,"$25,075.41","$6,860.17","$4,977.10"
State,39,Ohio,557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",145,"$39,693.26","$11,908.01","$9,119.74"
State,39,Ohio,558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",284,"$24,775.10","$7,092.08","$4,866.79"
State,39,Ohio,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",102,"$44,396.92","$14,281.01","$11,528.19"
State,39,Ohio,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",134,"$27,417.12","$8,791.65","$6,455.90"
State,39,Ohio,561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",43,"$22,260.98","$7,104.09","$4,858.40"
State,39,Ohio,562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",205,"$36,230.66","$10,692.86","$8,656.57"
State,39,Ohio,563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",678,"$24,540.44","$6,732.53","$4,881.98"
State,39,Ohio,564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,215,"$44,947.29","$12,650.84","$10,349.63"
State,39,Ohio,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,267,"$28,986.17","$8,456.35","$6,196.72"
State,39,Ohio,566,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,63,"$24,531.60","$6,850.70","$4,003.75"
State,39,Ohio,570,SKIN DEBRIDEMENT WITH MCC,99,"$65,578.60","$20,730.32","$18,303.70"
State,39,Ohio,571,SKIN DEBRIDEMENT WITH CC,182,"$45,099.74","$12,637.13","$9,956.14"
State,39,Ohio,572,SKIN DEBRIDEMENT WITHOUT CC/MCC,37,"$38,142.78","$9,705.78","$7,131.76"
State,39,Ohio,573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,11,"$78,924.45","$29,329.73","$27,884.27"
State,39,Ohio,574,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,26,"$71,832.00","$21,557.42","$19,366.12"
State,39,Ohio,576,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,19,"$157,425.74","$44,737.63","$38,416.37"
State,39,Ohio,577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,59,"$117,187.61","$24,108.53","$19,161.42"
State,39,Ohio,578,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,18,"$69,297.94","$13,589.39","$11,562.17"
State,39,Ohio,579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",122,"$104,255.69","$25,125.70","$20,972.52"
State,39,Ohio,580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",243,"$54,802.67","$14,776.77","$11,071.27"
State,39,Ohio,581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",43,"$55,115.91","$11,247.35","$8,593.86"
State,39,Ohio,582,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,11,"$71,937.82","$14,500.27","$12,734.91"
State,39,Ohio,584,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",13,"$65,810.54","$14,703.23","$10,390.23"
State,39,Ohio,585,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",15,"$69,788.87","$15,058.93","$11,879.00"
State,39,Ohio,592,SKIN ULCERS WITH MCC,86,"$42,373.29","$12,764.30","$10,239.40"
State,39,Ohio,593,SKIN ULCERS WITH CC,113,"$26,661.56","$9,127.27","$6,504.55"
State,39,Ohio,594,SKIN ULCERS WITHOUT CC/MCC,12,"$17,780.08","$7,099.92","$5,446.58"
State,39,Ohio,595,MAJOR SKIN DISORDERS WITH MCC,35,"$45,513.11","$15,845.97","$12,740.89"
State,39,Ohio,596,MAJOR SKIN DISORDERS WITHOUT MCC,48,"$39,816.02","$9,606.08","$6,675.31"
State,39,Ohio,597,MALIGNANT BREAST DISORDERS WITH MCC,42,"$53,800.52","$13,151.69","$11,147.57"
State,39,Ohio,598,MALIGNANT BREAST DISORDERS WITH CC,22,"$38,278.05","$8,818.95","$7,032.95"
State,39,Ohio,600,NON-MALIGNANT BREAST DISORDERS WITH CC/MCC,18,"$22,943.00","$8,167.28","$6,332.06"
State,39,Ohio,602,CELLULITIS WITH MCC,764,"$36,550.30","$11,480.40","$9,309.91"
State,39,Ohio,603,CELLULITIS WITHOUT MCC,2195,"$22,346.07","$7,132.29","$4,954.35"
State,39,Ohio,604,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITH MCC",126,"$46,037.78","$13,505.52","$10,143.30"
State,39,Ohio,605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",359,"$25,779.66","$7,702.62","$5,826.31"
State,39,Ohio,606,MINOR SKIN DISORDERS WITH MCC,59,"$40,406.02","$13,243.07","$10,514.44"
State,39,Ohio,607,MINOR SKIN DISORDERS WITHOUT MCC,140,"$23,579.26","$7,823.11","$5,580.79"
State,39,Ohio,614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,60,"$116,531.32","$21,808.33","$17,267.75"
State,39,Ohio,615,ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC,39,"$72,537.13","$13,497.18","$10,889.05"
State,39,Ohio,616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",120,"$112,786.14","$30,620.52","$24,581.46"
State,39,Ohio,617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",472,"$61,196.76","$16,288.21","$12,322.97"
State,39,Ohio,619,O.R. PROCEDURES FOR OBESITY WITH MCC,26,"$84,929.04","$24,817.23","$19,556.69"
State,39,Ohio,620,O.R. PROCEDURES FOR OBESITY WITH CC,100,"$64,054.20","$15,540.09","$10,976.34"
State,39,Ohio,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,235,"$55,649.52","$13,774.68","$9,461.20"
State,39,Ohio,622,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",88,"$76,652.16","$26,626.73","$23,158.80"
State,39,Ohio,623,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",168,"$49,549.64","$14,611.17","$11,544.43"
State,39,Ohio,626,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC",21,"$80,709.33","$16,326.62","$11,716.67"
State,39,Ohio,627,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC",13,"$46,784.00","$9,938.62","$6,969.92"
State,39,Ohio,628,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC",103,"$109,370.74","$29,570.61","$23,624.95"
State,39,Ohio,629,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC",178,"$60,136.35","$18,105.60","$14,949.46"
State,39,Ohio,637,DIABETES WITH MCC,1164,"$41,825.65","$11,301.40","$9,235.20"
State,39,Ohio,638,DIABETES WITH CC,1294,"$26,239.23","$7,414.61","$5,300.17"
State,39,Ohio,639,DIABETES WITHOUT CC/MCC,184,"$18,338.78","$5,036.76","$3,514.83"
